Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3776,2021-04-26 15:00:00,2021-05-05 15:00:00,Second Class,C0466,Fatima,Home Office,Pakistan,Karachi,Islamabad Capital,East,P0181,Technology,Storage,Pen Set,1605.33,5,0.24,350.38
3777,2021-04-26 16:00:00,2021-04-27 16:00:00,Same Day,C0099,Ali,Home Office,Pakistan,Islamabad,Sindh,West,P0290,Furniture,Tables,Filing Cabinet,161.14,3,0.11,39.89
3778,2021-04-26 17:00:00,2021-04-30 17:00:00,Second Class,C0242,Ali,Consumer,Pakistan,Rawalpindi,Punjab,East,P0122,Office Supplies,Chairs,Executive Desk,833.96,7,0.12,98.37
3779,2021-04-26 18:00:00,2021-04-27 18:00:00,First Class,C0158,Ali,Home Office,Pakistan,Rawalpindi,Sindh,Central,P0124,Furniture,Tables,Filing Cabinet,1407.28,8,0.28,86.97
3780,2021-04-26 19:00:00,2021-05-02 19:00:00,Standard Class,C0610,Sara,Consumer,Pakistan,Lahore,Islamabad Capital,Central,P0453,Office Supplies,Binders,Printer,107.84,6,0.29,15.66
3781,2021-04-26 20:00:00,2021-04-30 20:00:00,Second Class,C0554,Ayesha,Home Office,Pakistan,Lahore,Islamabad Capital,West,P0266,Furniture,Phones,Printer,509.84,5,0.28,74.41
3782,2021-04-26 21:00:00,2021-05-01 21:00:00,Second Class,C0651,Sara,Home Office,Pakistan,Rawalpindi,Sindh,West,P0028,Technology,Tables,Office Chair,1780.64,5,0.19,102.04
3783,2021-04-26 22:00:00,2021-05-01 22:00:00,Standard Class,C0795,Ahmed,Home Office,Pakistan,Lahore,Sindh,East,P0259,Furniture,Chairs,Filing Cabinet,303.07,1,0.07,50.01
3784,2021-04-26 23:00:00,2021-05-05 23:00:00,Standard Class,C0920,Bilal,Consumer,Pakistan,Rawalpindi,Islamabad Capital,South,P0077,Furniture,Chairs,Printer,150.18,6,0.18,15.34
3785,2021-04-27 00:00:00,2021-04-28 00:00:00,First Class,C0227,Ali,Corporate,Pakistan,Faisalabad,Punjab,East,P0432,Office Supplies,Phones,Smartphone,1182.14,6,0.18,87.27
3786,2021-04-27 01:00:00,2021-04-29 01:00:00,Same Day,C0423,Ahmed,Home Office,Pakistan,Islamabad,Sindh,East,P0367,Furniture,Phones,Printer,1895.61,3,0.27,324.11
3787,2021-04-27 02:00:00,2021-05-03 02:00:00,Second Class,C0072,Ayesha,Home Office,Pakistan,Lahore,Islamabad Capital,Central,P0194,Technology,Accessories,Printer,1677.52,4,0.09,178.6
3788,2021-04-27 03:00:00,2021-05-02 03:00:00,Same Day,C0243,Bilal,Home Office,Pakistan,Rawalpindi,Islamabad Capital,South,P0382,Office Supplies,Phones,Filing Cabinet,1950.81,4,0.06,316.65
3789,2021-04-27 04:00:00,2021-05-04 04:00:00,Second Class,C0530,Ali,Consumer,Pakistan,Lahore,Punjab,South,P0035,Office Supplies,Storage,Pen Set,1519.37,6,0.08,80.59
3790,2021-04-27 05:00:00,2021-04-30 05:00:00,First Class,C0589,Sara,Corporate,Pakistan,Islamabad,Islamabad Capital,East,P0436,Furniture,Storage,Printer,902.87,8,0.07,111.27
3791,2021-04-27 06:00:00,2021-04-30 06:00:00,Standard Class,C0045,Bilal,Consumer,Pakistan,Faisalabad,Sindh,Central,P0114,Office Supplies,Chairs,Executive Desk,1895.9,9,0.19,422.95
3792,2021-04-27 07:00:00,2021-04-29 07:00:00,First Class,C0472,Fatima,Home Office,Pakistan,Karachi,Islamabad Capital,West,P0062,Technology,Binders,Pen Set,881.93,9,0.24,158.77
3793,2021-04-27 08:00:00,2021-04-30 08:00:00,Standard Class,C0371,Fatima,Consumer,Pakistan,Karachi,Islamabad Capital,Central,P0052,Furniture,Phones,Printer,732.68,5,0.11,163.76
3794,2021-04-27 09:00:00,2021-04-28 09:00:00,Same Day,C0855,Fatima,Home Office,Pakistan,Lahore,Islamabad Capital,West,P0116,Technology,Storage,Smartphone,923.98,8,0.05,183.04
3795,2021-04-27 10:00:00,2021-05-02 10:00:00,Same Day,C0652,Noor,Home Office,Pakistan,Rawalpindi,Islamabad Capital,Central,P0047,Furniture,Storage,Printer,1637.25,8,0.1,317.53
3796,2021-04-27 11:00:00,2021-05-02 11:00:00,First Class,C0689,Fatima,Consumer,Pakistan,Islamabad,Punjab,South,P0438,Furniture,Accessories,Office Chair,1839.5,4,0.16,412.06
3797,2021-04-27 12:00:00,2021-05-04 12:00:00,Standard Class,C0734,Omar,Home Office,Pakistan,Faisalabad,Sindh,Central,P0412,Office Supplies,Binders,Filing Cabinet,747.48,4,0.2,40.3
3798,2021-04-27 13:00:00,2021-05-01 13:00:00,First Class,C0927,Ali,Home Office,Pakistan,Faisalabad,Islamabad Capital,East,P0101,Office Supplies,Binders,Smartphone,951.38,3,0.16,127.48
3799,2021-04-27 14:00:00,2021-04-30 14:00:00,Standard Class,C0092,Fatima,Corporate,Pakistan,Faisalabad,Sindh,West,P0279,Office Supplies,Phones,Executive Desk,1801.74,5,0.08,436.17
3800,2021-04-27 15:00:00,2021-04-28 15:00:00,Standard Class,C0022,Bilal,Consumer,Pakistan,Karachi,Punjab,Central,P0107,Furniture,Accessories,Printer,141.74,8,0.28,12.11
3801,2021-04-27 16:00:00,2021-05-05 16:00:00,Same Day,C0172,Ayesha,Consumer,Pakistan,Islamabad,Sindh,Central,P0471,Office Supplies,Binders,Printer,1578.54,8,0.13,285.31
3802,2021-04-27 17:00:00,2021-04-30 17:00:00,Same Day,C0604,Omar,Home Office,Pakistan,Karachi,Punjab,West,P0035,Technology,Binders,Executive Desk,935.72,9,0.14,194.67
3803,2021-04-27 18:00:00,2021-04-29 18:00:00,Standard Class,C0192,Omar,Home Office,Pakistan,Lahore,Sindh,Central,P0489,Office Supplies,Tables,Printer,784.21,1,0.29,185.64
3804,2021-04-27 19:00:00,2021-05-01 19:00:00,Standard Class,C0077,Omar,Consumer,Pakistan,Faisalabad,Sindh,West,P0359,Technology,Accessories,Office Chair,921.5,4,0.26,206.75
3805,2021-04-27 20:00:00,2021-04-30 20:00:00,Standard Class,C0281,Ahmed,Consumer,Pakistan,Islamabad,Islamabad Capital,South,P0375,Office Supplies,Binders,Pen Set,866.45,6,0.24,160.57
3806,2021-04-27 21:00:00,2021-04-28 21:00:00,Same Day,C0364,Bilal,Consumer,Pakistan,Faisalabad,Sindh,West,P0288,Furniture,Tables,Pen Set,1525.41,5,0.05,293.23
3807,2021-04-27 22:00:00,2021-04-30 22:00:00,Same Day,C0179,Ahmed,Home Office,Pakistan,Karachi,Islamabad Capital,West,P0002,Office Supplies,Tables,Smartphone,1859.5,4,0.25,220.55
3808,2021-04-27 23:00:00,2021-04-29 23:00:00,Second Class,C0238,Omar,Corporate,Pakistan,Karachi,Islamabad Capital,South,P0239,Technology,Binders,Printer,1008.34,3,0.14,95.58
3809,2021-04-28 00:00:00,2021-05-06 00:00:00,Standard Class,C0135,Noor,Corporate,Pakistan,Karachi,Sindh,Central,P0492,Technology,Phones,Executive Desk,1673.83,2,0.06,404.61
3810,2021-04-28 01:00:00,2021-05-04 01:00:00,Second Class,C0877,Fatima,Home Office,Pakistan,Faisalabad,Islamabad Capital,Central,P0368,Office Supplies,Tables,Executive Desk,1477.29,9,0.3,362.1
3811,2021-04-28 02:00:00,2021-05-07 02:00:00,Standard Class,C0902,Ayesha,Home Office,Pakistan,Islamabad,Sindh,South,P0378,Technology,Tables,Smartphone,694.83,3,0.05,93.75
3812,2021-04-28 03:00:00,2021-05-06 03:00:00,Same Day,C0280,Ali,Home Office,Pakistan,Islamabad,Islamabad Capital,East,P0272,Furniture,Accessories,Office Chair,1195.26,4,0.28,157.97
3813,2021-04-28 04:00:00,2021-05-01 04:00:00,Second Class,C0019,Bilal,Consumer,Pakistan,Lahore,Islamabad Capital,West,P0144,Office Supplies,Phones,Smartphone,1350.29,1,0.0,189.5
3814,2021-04-28 05:00:00,2021-05-03 05:00:00,Second Class,C0595,Noor,Home Office,Pakistan,Faisalabad,Punjab,Central,P0435,Technology,Phones,Printer,95.82,1,0.13,13.63
3815,2021-04-28 06:00:00,2021-05-05 06:00:00,First Class,C0740,Sara,Consumer,Pakistan,Lahore,Punjab,Central,P0451,Office Supplies,Tables,Pen Set,822.11,9,0.01,179.58
3816,2021-04-28 07:00:00,2021-05-03 07:00:00,Standard Class,C0371,Ahmed,Corporate,Pakistan,Lahore,Sindh,West,P0092,Office Supplies,Accessories,Office Chair,1985.64,4,0.27,270.32
3817,2021-04-28 08:00:00,2021-05-06 08:00:00,Same Day,C0777,Fatima,Home Office,Pakistan,Lahore,Islamabad Capital,West,P0221,Office Supplies,Accessories,Office Chair,1292.65,4,0.04,292.75
3818,2021-04-28 09:00:00,2021-05-03 09:00:00,First Class,C0112,Fatima,Home Office,Pakistan,Lahore,Punjab,West,P0054,Office Supplies,Accessories,Executive Desk,701.78,6,0.2,132.66
3819,2021-04-28 10:00:00,2021-04-29 10:00:00,First Class,C0763,Sara,Consumer,Pakistan,Karachi,Punjab,East,P0404,Office Supplies,Accessories,Office Chair,537.55,2,0.19,130.67
3820,2021-04-28 11:00:00,2021-05-03 11:00:00,Standard Class,C0676,Sara,Consumer,Pakistan,Lahore,Punjab,South,P0228,Furniture,Chairs,Printer,458.49,6,0.23,84.78
3821,2021-04-28 12:00:00,2021-05-02 12:00:00,First Class,C0870,Bilal,Consumer,Pakistan,Islamabad,Islamabad Capital,East,P0033,Office Supplies,Binders,Printer,833.2,7,0.22,110.35
3822,2021-04-28 13:00:00,2021-05-04 13:00:00,Standard Class,C0680,Fatima,Corporate,Pakistan,Lahore,Sindh,East,P0214,Furniture,Tables,Printer,426.87,1,0.01,99.72
3823,2021-04-28 14:00:00,2021-05-01 14:00:00,First Class,C0221,Sara,Corporate,Pakistan,Karachi,Islamabad Capital,West,P0136,Office Supplies,Tables,Pen Set,313.61,8,0.12,30.09
3824,2021-04-28 15:00:00,2021-05-03 15:00:00,Standard Class,C0920,Fatima,Home Office,Pakistan,Rawalpindi,Islamabad Capital,South,P0248,Technology,Tables,Filing Cabinet,759.92,6,0.1,184.65
3825,2021-04-28 16:00:00,2021-04-30 16:00:00,Same Day,C0304,Noor,Home Office,Pakistan,Rawalpindi,Punjab,Central,P0495,Office Supplies,Phones,Office Chair,1233.65,9,0.29,72.4
3826,2021-04-28 17:00:00,2021-05-04 17:00:00,Standard Class,C0703,Bilal,Consumer,Pakistan,Rawalpindi,Islamabad Capital,West,P0408,Office Supplies,Phones,Office Chair,335.48,4,0.23,59.78
3827,2021-04-28 18:00:00,2021-05-04 18:00:00,Standard Class,C0325,Ayesha,Corporate,Pakistan,Faisalabad,Islamabad Capital,South,P0053,Technology,Accessories,Printer,136.47,2,0.21,7.32
3828,2021-04-28 19:00:00,2021-05-03 19:00:00,Second Class,C0437,Sara,Home Office,Pakistan,Islamabad,Punjab,Central,P0064,Furniture,Binders,Executive Desk,117.53,9,0.13,10.67
3829,2021-04-28 20:00:00,2021-05-04 20:00:00,Same Day,C0438,Noor,Consumer,Pakistan,Karachi,Punjab,East,P0314,Furniture,Phones,Pen Set,571.4,8,0.27,81.59
3830,2021-04-28 21:00:00,2021-05-05 21:00:00,Same Day,C0170,Noor,Consumer,Pakistan,Rawalpindi,Islamabad Capital,South,P0374,Furniture,Storage,Office Chair,420.76,2,0.01,34.36
3831,2021-04-28 22:00:00,2021-05-03 22:00:00,Same Day,C0375,Sara,Corporate,Pakistan,Karachi,Punjab,East,P0037,Furniture,Tables,Filing Cabinet,1101.55,8,0.07,272.93
3832,2021-04-28 23:00:00,2021-04-29 23:00:00,First Class,C0557,Bilal,Corporate,Pakistan,Karachi,Sindh,East,P0212,Technology,Tables,Office Chair,938.65,8,0.21,192.05
3833,2021-04-29 00:00:00,2021-05-07 00:00:00,Second Class,C0381,Fatima,Home Office,Pakistan,Faisalabad,Sindh,South,P0012,Furniture,Chairs,Smartphone,683.29,5,0.15,150.44
3834,2021-04-29 01:00:00,2021-05-03 01:00:00,Same Day,C0986,Ayesha,Home Office,Pakistan,Rawalpindi,Sindh,Central,P0468,Furniture,Chairs,Filing Cabinet,1675.41,7,0.16,411.84
3835,2021-04-29 02:00:00,2021-05-08 02:00:00,First Class,C0014,Omar,Consumer,Pakistan,Lahore,Sindh,South,P0084,Furniture,Storage,Executive Desk,1034.65,7,0.12,191.36
3836,2021-04-29 03:00:00,2021-05-05 03:00:00,First Class,C0743,Fatima,Consumer,Pakistan,Karachi,Sindh,Central,P0388,Furniture,Chairs,Filing Cabinet,228.48,4,0.05,23.61
3837,2021-04-29 04:00:00,2021-04-30 04:00:00,First Class,C0669,Ali,Consumer,Pakistan,Rawalpindi,Punjab,West,P0094,Furniture,Binders,Filing Cabinet,626.74,6,0.05,126.22
3838,2021-04-29 05:00:00,2021-05-02 05:00:00,Second Class,C0500,Sara,Home Office,Pakistan,Karachi,Punjab,West,P0415,Office Supplies,Accessories,Office Chair,1948.01,6,0.09,325.05
3839,2021-04-29 06:00:00,2021-05-02 06:00:00,First Class,C0646,Ahmed,Corporate,Pakistan,Faisalabad,Sindh,West,P0342,Office Supplies,Accessories,Filing Cabinet,1955.11,6,0.14,202.35
3840,2021-04-29 07:00:00,2021-05-03 07:00:00,Second Class,C0391,Bilal,Home Office,Pakistan,Faisalabad,Sindh,East,P0207,Furniture,Tables,Printer,546.61,9,0.25,67.48
3841,2021-04-29 08:00:00,2021-05-05 08:00:00,Standard Class,C0549,Sara,Corporate,Pakistan,Lahore,Sindh,West,P0038,Technology,Accessories,Pen Set,376.11,2,0.13,64.53
3842,2021-04-29 09:00:00,2021-05-06 09:00:00,First Class,C0565,Ali,Home Office,Pakistan,Faisalabad,Punjab,East,P0421,Technology,Chairs,Filing Cabinet,1016.59,8,0.27,131.23
3843,2021-04-29 10:00:00,2021-05-03 10:00:00,Same Day,C0530,Noor,Home Office,Pakistan,Rawalpindi,Punjab,Central,P0348,Office Supplies,Storage,Office Chair,988.86,8,0.04,95.95
3844,2021-04-29 11:00:00,2021-05-05 11:00:00,First Class,C0983,Ahmed,Corporate,Pakistan,Faisalabad,Islamabad Capital,South,P0203,Technology,Binders,Printer,849.77,1,0.08,115.56
3845,2021-04-29 12:00:00,2021-04-30 12:00:00,Standard Class,C0492,Ahmed,Home Office,Pakistan,Lahore,Islamabad Capital,South,P0270,Office Supplies,Accessories,Executive Desk,1082.25,2,0.02,104.68
3846,2021-04-29 13:00:00,2021-05-07 13:00:00,Standard Class,C0550,Fatima,Home Office,Pakistan,Islamabad,Islamabad Capital,East,P0075,Furniture,Tables,Smartphone,502.78,4,0.15,113.14
3847,2021-04-29 14:00:00,2021-05-06 14:00:00,First Class,C0699,Omar,Consumer,Pakistan,Karachi,Islamabad Capital,East,P0128,Furniture,Tables,Filing Cabinet,274.11,5,0.03,51.76
3848,2021-04-29 15:00:00,2021-05-08 15:00:00,Standard Class,C0385,Fatima,Corporate,Pakistan,Karachi,Punjab,East,P0329,Technology,Binders,Printer,1162.4,5,0.24,145.66
3849,2021-04-29 16:00:00,2021-05-02 16:00:00,Second Class,C0196,Bilal,Corporate,Pakistan,Rawalpindi,Punjab,Central,P0152,Technology,Chairs,Printer,1868.57,6,0.01,446.75
3850,2021-04-29 17:00:00,2021-05-01 17:00:00,Second Class,C0755,Ahmed,Consumer,Pakistan,Lahore,Punjab,Central,P0010,Technology,Accessories,Executive Desk,318.61,7,0.14,40.72
3851,2021-04-29 18:00:00,2021-04-30 18:00:00,First Class,C0300,Ayesha,Corporate,Pakistan,Lahore,Punjab,West,P0038,Furniture,Chairs,Executive Desk,1424.39,1,0.13,234.87
3852,2021-04-29 19:00:00,2021-05-02 19:00:00,Second Class,C0815,Ayesha,Consumer,Pakistan,Lahore,Sindh,West,P0427,Furniture,Tables,Smartphone,903.9,7,0.06,137.73
3853,2021-04-29 20:00:00,2021-05-04 20:00:00,Second Class,C0547,Ahmed,Corporate,Pakistan,Karachi,Islamabad Capital,South,P0105,Technology,Storage,Smartphone,623.25,6,0.18,46.36
3854,2021-04-29 21:00:00,2021-05-01 21:00:00,Same Day,C0727,Ayesha,Corporate,Pakistan,Faisalabad,Punjab,West,P0165,Technology,Accessories,Office Chair,1713.56,5,0.12,230.92
3855,2021-04-29 22:00:00,2021-05-02 22:00:00,First Class,C0731,Ayesha,Corporate,Pakistan,Karachi,Punjab,Central,P0426,Technology,Storage,Smartphone,940.16,6,0.06,61.59
3856,2021-04-29 23:00:00,2021-05-03 23:00:00,Standard Class,C0828,Omar,Corporate,Pakistan,Karachi,Islamabad Capital,Central,P0032,Technology,Binders,Smartphone,1187.46,8,0.25,99.88
3857,2021-04-30 00:00:00,2021-05-07 00:00:00,First Class,C0602,Bilal,Consumer,Pakistan,Karachi,Punjab,Central,P0212,Office Supplies,Accessories,Printer,913.96,6,0.2,189.65
3858,2021-04-30 01:00:00,2021-05-03 01:00:00,Second Class,C0308,Sara,Consumer,Pakistan,Faisalabad,Sindh,Central,P0014,Technology,Tables,Filing Cabinet,208.44,5,0.0,23.04
3859,2021-04-30 02:00:00,2021-05-09 02:00:00,Same Day,C0252,Omar,Corporate,Pakistan,Islamabad,Punjab,South,P0230,Technology,Accessories,Filing Cabinet,1210.06,6,0.15,82.03
3860,2021-04-30 03:00:00,2021-05-08 03:00:00,First Class,C0008,Noor,Home Office,Pakistan,Rawalpindi,Islamabad Capital,South,P0132,Office Supplies,Tables,Pen Set,866.74,9,0.08,167.97
3861,2021-04-30 04:00:00,2021-05-04 04:00:00,First Class,C0768,Fatima,Consumer,Pakistan,Islamabad,Sindh,Central,P0152,Office Supplies,Phones,Smartphone,219.18,1,0.27,46.13
3862,2021-04-30 05:00:00,2021-05-01 05:00:00,Second Class,C0875,Ayesha,Corporate,Pakistan,Islamabad,Sindh,East,P0096,Office Supplies,Tables,Pen Set,1211.83,3,0.22,200.7
3863,2021-04-30 06:00:00,2021-05-01 06:00:00,Second Class,C0208,Sara,Consumer,Pakistan,Karachi,Islamabad Capital,West,P0010,Office Supplies,Tables,Pen Set,69.25,3,0.18,16.14
3864,2021-04-30 07:00:00,2021-05-01 07:00:00,First Class,C0937,Fatima,Home Office,Pakistan,Islamabad,Islamabad Capital,South,P0374,Technology,Binders,Office Chair,456.61,9,0.03,100.4
3865,2021-04-30 08:00:00,2021-05-01 08:00:00,Second Class,C0131,Ayesha,Home Office,Pakistan,Karachi,Sindh,East,P0363,Furniture,Accessories,Office Chair,1573.09,3,0.28,252.55
3866,2021-04-30 09:00:00,2021-05-08 09:00:00,Second Class,C0736,Omar,Home Office,Pakistan,Karachi,Punjab,West,P0016,Furniture,Storage,Filing Cabinet,123.96,6,0.04,24.47
3867,2021-04-30 10:00:00,2021-05-03 10:00:00,Second Class,C0709,Sara,Corporate,Pakistan,Rawalpindi,Islamabad Capital,East,P0167,Furniture,Tables,Executive Desk,1311.03,9,0.14,151.88
3868,2021-04-30 11:00:00,2021-05-06 11:00:00,Second Class,C0980,Omar,Corporate,Pakistan,Lahore,Sindh,Central,P0096,Furniture,Accessories,Printer,1901.93,5,0.2,337.13
3869,2021-04-30 12:00:00,2021-05-03 12:00:00,Second Class,C0654,Noor,Home Office,Pakistan,Karachi,Islamabad Capital,West,P0018,Furniture,Tables,Smartphone,383.83,9,0.15,94.19
3870,2021-04-30 13:00:00,2021-05-05 13:00:00,Same Day,C0764,Ali,Consumer,Pakistan,Islamabad,Punjab,East,P0409,Furniture,Chairs,Printer,863.37,9,0.26,181.29
3871,2021-04-30 14:00:00,2021-05-07 14:00:00,Second Class,C0608,Ahmed,Consumer,Pakistan,Rawalpindi,Punjab,South,P0007,Office Supplies,Chairs,Smartphone,1172.22,6,0.25,146.42
3872,2021-04-30 15:00:00,2021-05-02 15:00:00,Standard Class,C0026,Bilal,Home Office,Pakistan,Islamabad,Sindh,South,P0184,Office Supplies,Chairs,Smartphone,928.31,8,0.04,219.52
3873,2021-04-30 16:00:00,2021-05-06 16:00:00,First Class,C0623,Sara,Corporate,Pakistan,Lahore,Punjab,South,P0382,Furniture,Chairs,Pen Set,1259.74,9,0.19,270.88
3874,2021-04-30 17:00:00,2021-05-06 17:00:00,Same Day,C0454,Ahmed,Consumer,Pakistan,Faisalabad,Punjab,West,P0245,Technology,Storage,Filing Cabinet,837.99,9,0.02,48.14
3875,2021-04-30 18:00:00,2021-05-03 18:00:00,Same Day,C0635,Ali,Consumer,Pakistan,Lahore,Punjab,Central,P0431,Technology,Binders,Printer,339.58,8,0.22,67.64
3876,2021-04-30 19:00:00,2021-05-06 19:00:00,Second Class,C0186,Sara,Consumer,Pakistan,Rawalpindi,Islamabad Capital,Central,P0371,Furniture,Tables,Printer,223.64,4,0.22,54.85
3877,2021-04-30 20:00:00,2021-05-05 20:00:00,First Class,C0484,Ahmed,Corporate,Pakistan,Lahore,Sindh,West,P0466,Technology,Chairs,Executive Desk,1501.66,8,0.1,170.5
3878,2021-04-30 21:00:00,2021-05-02 21:00:00,Standard Class,C0680,Ahmed,Home Office,Pakistan,Lahore,Sindh,West,P0367,Office Supplies,Accessories,Executive Desk,515.32,2,0.24,54.14
3879,2021-04-30 22:00:00,2021-05-09 22:00:00,Second Class,C0051,Sara,Corporate,Pakistan,Rawalpindi,Sindh,Central,P0082,Office Supplies,Chairs,Printer,1702.53,3,0.2,303.07
3880,2021-04-30 23:00:00,2021-05-08 23:00:00,First Class,C0891,Ahmed,Consumer,Pakistan,Rawalpindi,Punjab,South,P0131,Technology,Phones,Executive Desk,1498.9,9,0.15,107.96
3881,2021-05-01 00:00:00,2021-05-04 00:00:00,Second Class,C0005,Ahmed,Home Office,Pakistan,Islamabad,Islamabad Capital,Central,P0129,Furniture,Phones,Executive Desk,146.43,4,0.14,27.09
3882,2021-05-01 01:00:00,2021-05-09 01:00:00,Second Class,C0589,Sara,Corporate,Pakistan,Karachi,Sindh,Central,P0289,Office Supplies,Binders,Smartphone,442.36,2,0.03,42.16
3883,2021-05-01 02:00:00,2021-05-10 02:00:00,Second Class,C0160,Bilal,Home Office,Pakistan,Faisalabad,Islamabad Capital,East,P0455,Technology,Storage,Filing Cabinet,619.39,3,0.16,86.9
3884,2021-05-01 03:00:00,2021-05-04 03:00:00,Second Class,C0208,Ahmed,Consumer,Pakistan,Faisalabad,Sindh,South,P0074,Technology,Phones,Smartphone,1209.24,7,0.05,276.18
3885,2021-05-01 04:00:00,2021-05-04 04:00:00,Second Class,C0257,Ahmed,Corporate,Pakistan,Faisalabad,Punjab,West,P0364,Office Supplies,Accessories,Pen Set,1629.16,9,0.2,341.08
3886,2021-05-01 05:00:00,2021-05-03 05:00:00,Second Class,C0205,Bilal,Home Office,Pakistan,Lahore,Sindh,Central,P0059,Office Supplies,Chairs,Executive Desk,167.65,7,0.18,12.0
3887,2021-05-01 06:00:00,2021-05-09 06:00:00,Second Class,C0767,Fatima,Corporate,Pakistan,Rawalpindi,Sindh,South,P0072,Furniture,Phones,Smartphone,536.74,8,0.09,108.57
3888,2021-05-01 07:00:00,2021-05-02 07:00:00,Standard Class,C0950,Noor,Consumer,Pakistan,Rawalpindi,Punjab,West,P0160,Technology,Phones,Smartphone,783.61,3,0.07,103.7
3889,2021-05-01 08:00:00,2021-05-09 08:00:00,Same Day,C0011,Fatima,Home Office,Pakistan,Rawalpindi,Punjab,East,P0087,Furniture,Storage,Office Chair,407.59,7,0.14,101.44
3890,2021-05-01 09:00:00,2021-05-08 09:00:00,Standard Class,C0949,Ayesha,Consumer,Pakistan,Karachi,Sindh,East,P0401,Office Supplies,Phones,Smartphone,1113.32,1,0.15,122.41
3891,2021-05-01 10:00:00,2021-05-08 10:00:00,Second Class,C0008,Ali,Home Office,Pakistan,Rawalpindi,Islamabad Capital,South,P0462,Technology,Chairs,Smartphone,982.1,6,0.24,141.54
3892,2021-05-01 11:00:00,2021-05-04 11:00:00,Second Class,C0409,Fatima,Consumer,Pakistan,Rawalpindi,Punjab,Central,P0017,Office Supplies,Binders,Filing Cabinet,667.17,3,0.09,78.88
3893,2021-05-01 12:00:00,2021-05-02 12:00:00,Standard Class,C0936,Fatima,Consumer,Pakistan,Lahore,Sindh,West,P0089,Office Supplies,Binders,Printer,1057.93,2,0.12,176.93
3894,2021-05-01 13:00:00,2021-05-05 13:00:00,Standard Class,C0032,Ali,Corporate,Pakistan,Islamabad,Punjab,South,P0149,Office Supplies,Binders,Office Chair,743.85,4,0.1,76.75
3895,2021-05-01 14:00:00,2021-05-10 14:00:00,Same Day,C0984,Ahmed,Consumer,Pakistan,Faisalabad,Islamabad Capital,East,P0311,Furniture,Tables,Office Chair,719.23,9,0.12,167.24
3896,2021-05-01 15:00:00,2021-05-06 15:00:00,Standard Class,C0540,Ahmed,Corporate,Pakistan,Lahore,Sindh,West,P0006,Office Supplies,Chairs,Office Chair,567.52,6,0.17,98.41
3897,2021-05-01 16:00:00,2021-05-02 16:00:00,Same Day,C0718,Fatima,Consumer,Pakistan,Lahore,Sindh,West,P0084,Furniture,Phones,Pen Set,1103.85,9,0.17,263.31
3898,2021-05-01 17:00:00,2021-05-06 17:00:00,Second Class,C0387,Ali,Consumer,Pakistan,Lahore,Islamabad Capital,Central,P0433,Office Supplies,Phones,Office Chair,916.03,8,0.11,170.48
3899,2021-05-01 18:00:00,2021-05-09 18:00:00,First Class,C0228,Ahmed,Consumer,Pakistan,Faisalabad,Islamabad Capital,East,P0084,Office Supplies,Phones,Filing Cabinet,432.83,5,0.18,37.73
3900,2021-05-01 19:00:00,2021-05-09 19:00:00,First Class,C0640,Omar,Home Office,Pakistan,Lahore,Sindh,East,P0250,Technology,Storage,Printer,75.28,8,0.18,4.0
3901,2021-05-01 20:00:00,2021-05-06 20:00:00,First Class,C0767,Sara,Corporate,Pakistan,Islamabad,Islamabad Capital,East,P0154,Office Supplies,Accessories,Pen Set,344.31,2,0.16,45.28
3902,2021-05-01 21:00:00,2021-05-10 21:00:00,First Class,C0475,Sara,Home Office,Pakistan,Rawalpindi,Islamabad Capital,West,P0416,Technology,Chairs,Filing Cabinet,133.53,8,0.14,33.21
3903,2021-05-01 22:00:00,2021-05-02 22:00:00,Second Class,C0724,Noor,Corporate,Pakistan,Islamabad,Sindh,East,P0072,Technology,Binders,Office Chair,891.62,1,0.02,200.96
3904,2021-05-01 23:00:00,2021-05-05 23:00:00,First Class,C0751,Sara,Consumer,Pakistan,Rawalpindi,Punjab,South,P0109,Furniture,Phones,Printer,488.94,3,0.16,107.25
3905,2021-05-02 00:00:00,2021-05-05 00:00:00,Standard Class,C0207,Fatima,Home Office,Pakistan,Rawalpindi,Islamabad Capital,East,P0112,Technology,Tables,Filing Cabinet,869.89,7,0.21,142.43
3906,2021-05-02 01:00:00,2021-05-04 01:00:00,Standard Class,C0318,Sara,Corporate,Pakistan,Lahore,Punjab,West,P0172,Technology,Storage,Printer,692.43,4,0.06,47.76
3907,2021-05-02 02:00:00,2021-05-10 02:00:00,First Class,C0795,Sara,Consumer,Pakistan,Lahore,Punjab,East,P0187,Office Supplies,Accessories,Pen Set,1099.13,7,0.23,58.29
3908,2021-05-02 03:00:00,2021-05-09 03:00:00,Standard Class,C0757,Omar,Corporate,Pakistan,Faisalabad,Punjab,East,P0285,Office Supplies,Phones,Filing Cabinet,1461.54,1,0.18,318.21
3909,2021-05-02 04:00:00,2021-05-11 04:00:00,Same Day,C0557,Ahmed,Corporate,Pakistan,Karachi,Islamabad Capital,West,P0273,Furniture,Binders,Printer,984.66,7,0.07,84.17
3910,2021-05-02 05:00:00,2021-05-04 05:00:00,Second Class,C0617,Omar,Consumer,Pakistan,Islamabad,Sindh,East,P0018,Technology,Chairs,Filing Cabinet,170.84,3,0.05,11.16
